Qmag,Qdur,RQmag,RSmag,STdur,STslope,Tmag,Tdur,insHR,annScore
48,164,254,341,104,.278846153846154,78,180,85.2272727272727,78
-44,128,207,286,72,.208333333333333,10,192,84.7457627118644,78
2,120,247,318,108,.259259259259259,29,156,88.2352941176471,78
0,112,239,327,112,.321428571428571,42,168,89.8203592814371,78
-10,132,257,324,64,.203125,31,200,92.5925925925926,78
-17,88,255,327,84,.19047619047619,36,164,92.5925925925926,78
-29,108,244,334,128,.1796875,-4,204,94.9367088607595,78
-8,140,225,303,60,.116666666666667,30,200,92.0245398773006,78
6,120,305,386,100,.28,86,160,92.0245398773006,78
48,124,302,368,112,.125,59,168,90.3614457831325,78
14,144,257,321,140,.1,43,160,86.7052023121387,78
-9,136,279,346,72,.305555555555555,50,200,93.167701863354,78
7,148,224,279,132,0,85,128,95.5414012738854,78
-32,144,233,304,36,0,0,220,99.3377483443709,78
11,108,239,314,84,.119047619047619,51,176,101.351351351351,78
-29,164,236,319,124,.379032258064516,22,152,89.2857142857143,78
-23,116,285,353,44,.159090909090909,17,208,94.9367088607595,78
-8,112,304,377,68,.191176470588235,26,208,92.5925925925926,78
11,64,265,324,124,.274193548387097,90,176,86.2068965517241,78
33,156,270,336,108,.111111111111111,43,172,87.2093023255814,78
-22,160,243,322,100,.15,-4,180,86.7052023121387,78
4,172,243,322,100,.23,24,168,88.2352941176471,78
-12,132,283,360,56,.0178571428571429,18,196,92.0245398773006,78
-3,116,244,323,56,.107142857142857,37,212,90.3614457831325,78
-5,140,237,313,68,.0441176470588235,30,184,88.7573964497041,78
2,152,265,339,80,.1375,40,188,89.2857142857143,78
-13,124,221,297,108,.203703703703704,31,168,89.2857142857143,78
-16,68,291,387,120,.233333333333333,27,148,93.75,78
6,128,258,334,68,.117647058823529,39,188,93.75,78
-8,112,229,311,64,.15625,16,196,93.167701863354,78
-24,104,236,312,52,-.0192307692307692,32,204,92.5925925925926,78
-7,120,262,339,72,.152777777777778,40,180,91.4634146341463,78
-8,140,282,365,84,.130952380952381,30,184,93.167701863354,78
-9,132,236,310,72,.138888888888889,31,180,93.167701863354,78
25,132,282,365,116,.0775862068965517,51,160,89.8203592814371,78
3,128,235,327,108,.00925925925925926,26,160,90.9090909090909,78
-39,116,262,349,100,.05,16,160,90.9090909090909,78
-6,120,218,305,64,.15625,35,192,90.9090909090909,78
0,100,273,341,120,.15,54,136,92.5925925925926,78
-49,136,256,326,92,.369565217391304,-11,172,92.5925925925926,78
-46,100,335,334,68,-.117647058823529,22,132,90.9090909090909,78
-4,112,246,315,72,.0138888888888889,39,184,92.5925925925926,78
16,92,248,333,64,.109375,37,200,96.1538461538462,78
-8,120,297,373,64,0,22,188,96.1538461538462,78
5,76,213,298,96,.260416666666667,62,164,98.0392156862745,78
30,60,272,353,64,.15625,35,192,102.040816326531,78
4,104,246,335,52,.192307692307692,42,224,100,78
49,100,260,357,76,.118421052631579,23,204,100.671140939597,78
37,104,247,322,68,0,18,160,116.279069767442,78
46,108,311,390,64,0,21,172,114.503816793893,78
35,68,249,331,60,.0833333333333333,15,176,113.636363636364,78
30,72,304,387,64,.09375,37,176,112.781954887218,78
41,56,255,346,128,.203125,27,100,111.940298507463,78
33,64,259,335,84,.178571428571429,44,164,112.781954887218,78
36,72,274,352,56,.232142857142857,43,180,112.781954887218,78
26,76,242,319,48,.229166666666667,25,180,117.1875,78
20,100,269,350,32,.03125,31,188,117.1875,78
33,84,185,269,36,.111111111111111,37,184,118.110236220472,78
39,92,227,317,40,.075,41,188,115.384615384615,78
36,92,241,328,52,.288461538461538,37,184,117.1875,78
1,92,217,315,80,.4375,41,164,109.489051094891,78
25,72,264,354,64,.171875,41,172,110.294117647059,78
28,76,292,392,48,.291666666666667,60,188,110.294117647059,78
0,64,248,329,56,.0178571428571429,23,204,105.633802816901,78
-9,92,264,351,48,.0208333333333333,40,192,107.913669064748,78
16,96,247,345,48,.395833333333333,40,192,110.294117647059,78
-3,88,265,349,84,.154761904761905,32,164,111.111111111111,78
20,124,235,341,36,.138888888888889,47,192,112.781954887218,78
31,84,315,428,52,.230769230769231,129,136,111.940298507463,78
20,92,224,340,64,.125,51,172,111.111111111111,78
-45,120,234,347,60,.516666666666667,29,164,111.940298507463,78
1,92,207,307,36,.361111111111111,58,192,112.781954887218,78
0,100,244,343,44,.272727272727273,82,188,110.294117647059,78
7,116,226,318,76,.276315789473684,59,180,96.1538461538462,78
-73,84,195,294,56,.607142857142857,38,200,99.3377483443709,78
-4,64,236,347,28,.0357142857142857,51,208,98.6842105263158,78
-38,48,220,342,72,.152777777777778,93,168,99.3377483443709,78
-21,116,248,364,36,-.194444444444444,108,208,101.351351351351,78
13,124,211,326,80,.3,113,164,99.3377483443709,78
-37,56,248,355,48,.1875,38,192,97.4025974025974,78
1,132,221,329,56,-.0714285714285714,86,156,98.6842105263158,78
-21,48,230,341,32,.21875,81,188,98.6842105263158,78
45,72,224,328,48,.104166666666667,68,196,95.5414012738854,78
18,92,240,363,72,-.180555555555556,46,180,98.6842105263158,78
36,72,265,349,76,.131578947368421,49,180,98.0392156862745,78
34,100,234,308,52,.134615384615385,99,204,100,78
-1,116,213,298,56,.107142857142857,87,196,102.040816326531,78
-46,80,219,328,68,.176470588235294,11,188,100.671140939597,78
4,108,248,371,80,.0375,31,164,99.3377483443709,78
-2,116,211,319,80,.325,50,152,105.633802816901,78
52,92,205,321,64,.21875,58,188,105.633802816901,78
4,88,215,297,76,.131578947368421,50,160,107.142857142857,78
-6,116,217,311,40,-.025,48,196,107.142857142857,78
-2,124,284,375,48,-.270833333333333,52,200,107.142857142857,78
2,108,296,394,60,.166666666666667,59,192,107.142857142857,78
43,56,199,316,60,.266666666666667,54,188,103.448275862069,78
33,92,221,337,40,.05,43,196,100.671140939597,78
28,104,250,366,60,.216666666666667,40,192,101.351351351351,78
-19,120,236,344,64,.1875,8,180,101.351351351351,78
18,84,225,354,76,.0263157894736842,45,172,94.9367088607595,78
-115,96,253,389,140,.392857142857143,-186,104,97.4025974025974,78
9,84,209,305,44,.0909090909090909,20,204,102.040816326531,78
10,68,229,339,72,.166666666666667,43,172,101.351351351351,78
-3,104,247,364,76,.184210526315789,32,164,105.633802816901,78
60,72,222,333,76,-.0789473684210526,44,172,108.695652173913,78
55,92,231,345,72,.111111111111111,36,172,111.111111111111,78
-11,100,229,351,72,.166666666666667,24,180,95.5414012738854,78
10,128,207,312,56,.196428571428571,52,188,99.3377483443709,78
3,100,232,336,40,.075,57,188,98.6842105263158,78
189,64,519,566,32,1.90625,100,64,71.7703349282297,78
-163,156,248,356,144,-.368055555555555,-308,208,94.9367088607595,78
4,116,264,354,60,.45,-59,204,78.125,78
31,64,255,338,124,0,31,140,93.167701863354,78
2,88,238,316,148,-.168918918918919,10,108,96.7741935483871,78
52,104,316,399,124,-.112903225806452,53,144,94.3396226415094,78
6,116,331,423,128,.03125,62,136,91.4634146341463,78
11,136,216,281,124,.0241935483870968,73,132,88.7573964497041,78
26,72,218,313,132,-.00757575757575758,45,128,90.3614457831325,78
-17,100,249,311,80,.3,-31,192,90.3614457831325,78
-19,116,226,312,68,.147058823529412,11,200,94.3396226415094,78
-17,68,257,343,108,.111111111111111,29,160,91.4634146341463,78
-14,120,228,300,128,.1640625,25,120,91.4634146341463,78
-7,108,244,310,172,.226744186046512,39,100,91.4634146341463,78
6,116,237,329,100,.06,18,160,92.5925925925926,78
41,52,304,377,108,-.0555555555555556,24,156,102.739726027397,78
29,72,265,350,120,.125,26,128,104.166666666667,78
37,108,238,320,120,.05,20,116,111.111111111111,78
32,52,237,323,104,.0480769230769231,19,136,112.781954887218,78
25,104,223,306,108,.0462962962962963,15,132,114.503816793893,78
32,56,286,359,116,.137931034482759,24,124,116.279069767442,78
-2,72,285,390,84,.0833333333333333,25,140,118.110236220472,78
26,88,263,341,104,.0961538461538462,6,128,119.047619047619,78
35,84,273,355,72,.0694444444444444,30,152,117.1875,78
29,88,241,329,80,.1125,25,152,117.1875,78
27,88,246,328,64,.15625,37,164,120,78
28,88,234,316,56,.0892857142857143,26,164,120,78
39,96,219,307,60,.1,42,164,120,78
35,60,217,295,64,.09375,39,156,120,78
28,92,242,326,60,.183333333333333,37,164,120.967741935484,78
23,44,214,300,48,.125,19,168,120,78
28,96,218,305,64,.171875,40,164,119.047619047619,78
35,52,241,316,72,.208333333333333,36,160,120,78
33,96,259,347,52,.134615384615385,45,172,120,78
37,52,228,316,64,.203125,34,168,119.047619047619,78
33,68,247,339,36,.166666666666667,51,184,113.636363636364,78
36,84,231,333,36,.166666666666667,50,188,112.781954887218,78
24,60,281,367,36,.0555555555555555,51,188,116.279069767442,78
40,84,236,325,40,.15,52,192,116.279069767442,78
24,104,230,317,44,.25,42,184,118.110236220472,78
23,52,235,324,44,.204545454545455,37,180,117.1875,78
-7,116,282,370,52,.115384615384615,45,176,114.503816793893,78
27,60,252,335,44,.227272727272727,33,184,112.781954887218,78
-4,100,291,399,52,.192307692307692,39,188,114.503816793893,78
25,80,252,345,68,.102941176470588,49,160,111.940298507463,78
9,112,249,346,44,.0909090909090909,51,184,114.503816793893,78
46,80,240,329,36,.194444444444444,60,184,113.636363636364,78
22,76,250,342,36,.0833333333333333,39,180,112.781954887218,78
23,96,229,319,36,.25,53,188,108.695652173913,78
25,72,275,363,48,.1875,46,188,108.695652173913,78
30,52,312,389,36,.0833333333333333,60,200,108.695652173913,78
-12,44,225,313,44,.272727272727273,27,176,116.279069767442,78
-4,60,227,322,44,.136363636363636,32,176,120.967741935484,78
30,92,291,368,48,.3125,53,176,120.967741935484,78
16,52,297,374,48,.0208333333333333,26,184,120.967741935484,78
2,52,218,288,72,.361111111111111,39,152,118.110236220472,78
0,48,255,349,48,.3125,62,172,119.047619047619,78
12,88,227,330,52,.173076923076923,59,176,108.695652173913,78
25,60,305,400,44,.295454545454545,39,172,119.047619047619,78
36,96,228,325,32,.15625,61,180,120,78
30,56,278,363,32,.15625,44,180,120,78
21,96,314,398,48,.375,54,172,120,78
24,60,226,331,44,.318181818181818,38,176,116.279069767442,78
22,84,227,325,44,.477272727272727,62,192,118.110236220472,78
37,48,231,311,52,.230769230769231,62,176,117.1875,78
-4,76,261,367,52,.365384615384615,52,176,117.1875,78
6,48,247,354,40,.275,81,192,119.047619047619,78
40,44,280,376,36,-.0555555555555555,74,196,118.110236220472,78
31,96,217,311,44,.363636363636364,64,176,120,78
37,64,262,357,36,-.0833333333333333,57,188,113.636363636364,78
32,56,239,339,40,.225,61,180,111.940298507463,78
19,116,280,385,32,.0625,33,180,115.384615384615,78
32,108,201,297,48,.229166666666667,27,180,117.1875,78
49,112,223,313,48,.229166666666667,55,172,118.110236220472,78
34,112,240,333,44,.204545454545455,45,180,117.1875,78
25,100,327,405,52,.365384615384615,55,176,117.1875,78
30,48,238,331,36,.166666666666667,44,180,118.110236220472,78
35,112,245,341,44,.204545454545455,52,176,118.110236220472,78
29,52,205,306,44,.272727272727273,37,180,114.503816793893,78
40,60,268,362,40,.225,57,184,111.940298507463,78
31,76,268,367,40,.175,49,180,111.940298507463,78
41,52,191,287,44,.204545454545455,43,176,115.384615384615,78
28,104,223,323,32,.09375,46,180,116.279069767442,78
4,108,250,350,44,.227272727272727,58,184,111.940298507463,78
37,64,211,304,36,.194444444444444,45,192,114.503816793893,78
18,56,273,379,32,.15625,29,180,114.503816793893,78
16,96,250,338,36,.333333333333333,56,180,114.503816793893,78
8,100,232,332,44,.227272727272727,55,180,111.111111111111,78
42,108,233,333,28,.107142857142857,54,184,116.279069767442,78
21,72,290,393,36,-1.44444444444444,64,176,108.695652173913,78
7,124,281,379,36,.388888888888889,88,208,103.448275862069,78
50,84,239,333,32,.15625,206,204,102.739726027397,78
-16,108,248,352,48,.25,77,184,100.671140939597,78
6,104,254,357,44,-.159090909090909,62,176,104.166666666667,78
2,104,254,352,120,.375,48,152,105.633802816901,78
-39,104,263,350,48,.354166666666667,24,180,105.633802816901,78
79,80,305,392,48,.125,88,188,107.142857142857,78
-34,112,287,396,64,.328125,47,192,94.9367088607595,78
-29,128,219,319,64,.125,83,172,90.9090909090909,78
-24,108,258,362,104,-.134615384615385,1,128,98.6842105263158,78
29,104,235,334,40,-.025,46,188,102.739726027397,78
-11,108,223,295,32,-.25,57,128,95.5414012738854,78
-58,64,289,408,68,.0882352941176471,33,188,96.1538461538462,78
56,88,342,455,72,.208333333333333,100,176,101.351351351351,78
-10,124,235,322,88,.454545454545455,17,172,92.5925925925926,78
-28,100,253,350,52,.211538461538462,54,208,92.0245398773006,78
13,132,271,374,48,.0625,76,184,100.671140939597,78
37,108,231,332,80,.2125,106,152,99.3377483443709,78
39,64,237,330,92,.16304347826087,46,156,100.671140939597,78
-9,120,234,321,68,-.0147058823529412,13,176,100,78
5,128,276,381,96,.15625,36,160,96.7741935483871,78
-22,96,273,375,44,-.0454545454545455,37,192,90.9090909090909,78
-18,152,227,329,80,.3,15,156,90.3614457831325,78
-25,96,206,327,80,.1875,42,156,95.5414012738854,78
-5,124,210,303,112,.339285714285714,48,136,97.4025974025974,78
-12,84,185,295,96,.0833333333333333,37,156,98.6842105263158,78
-21,140,229,319,104,.182692307692308,30,140,100,78
-2,68,233,336,64,.203125,37,188,103.448275862069,78
36,72,245,321,64,0,47,180,104.166666666667,78
12,120,308,408,80,-.1125,61,184,101.351351351351,78
-10,104,227,353,80,.05,55,160,95.5414012738854,78
27,104,269,353,64,.15625,102,180,98.0392156862745,78
74,96,291,364,76,.276315789473684,90,184,98.0392156862745,78
-41,116,311,372,92,.0543478260869565,-19,156,93.167701863354,78
66,96,232,348,108,.12037037037037,63,136,93.75,78
-5,148,272,372,80,.1875,26,176,92.5925925925926,78
-4,124,244,348,72,.166666666666667,12,180,96.1538461538462,78
-21,112,215,332,64,.140625,0,188,92.5925925925926,78
-26,152,260,361,96,.229166666666667,-6,152,92.5925925925926,78
-13,56,270,339,140,.207142857142857,29,120,93.75,78
-5,88,265,368,144,.486111111111111,39,116,94.3396226415094,78
-17,68,290,367,100,-.15,45,144,90.3614457831325,78
3,136,242,329,80,.35,45,192,93.167701863354,78
47,108,217,325,88,.0909090909090909,39,184,95.5414012738854,78
16,112,309,415,36,.0833333333333333,96,220,93.75,78
8,128,387,368,44,-.954545454545455,-37,132,70.0934579439252,78
-35,104,156,166,212,.0188679245283019,-33,96,187.5,78
3,116,428,403,68,.294117647058824,-56,124,114.503816793893,78
-16,104,428,362,124,-.0403225806451613,125,148,84.7457627118644,78
21,120,401,385,28,-1.03571428571429,-46,104,80.6451612903226,78
-17,120,398,360,60,-.266666666666667,89,200,68.8073394495413,78
10,100,483,413,92,-.597826086956522,158,160,71.7703349282297,78
-6,116,393,393,96,.135416666666667,131,180,76.1421319796954,78
-10,72,402,376,124,-.0887096774193548,87,188,93.167701863354,78
-12,128,434,413,44,-.272727272727273,9,132,70.7547169811321,78
-57,132,461,379,84,-.202380952380952,84,208,64.1025641025641,78
-7,120,391,397,28,-.178571428571429,71,188,66.6666666666667,78
-40,176,484,452,28,-2.14285714285714,-40,96,72.463768115942,78
10,124,472,442,12,-3.41666666666667,-39,148,72.1153846153846,78
-35,96,415,378,132,-.0757575757575758,44,176,92.5925925925926,78
0,120,424,371,56,-.482142857142857,84,216,78.5340314136126,78
-11,68,432,392,148,.22972972972973,54,96,161.290322580645,78
14,120,402,422,24,-2.54166666666667,113,144,89.2857142857143,78
9,124,443,395,140,-.135714285714286,35,148,75.3768844221106,78
-9,108,454,432,92,.217391304347826,51,160,76.9230769230769,78
-13,60,414,382,60,-.95,50,112,115.384615384615,78
-51,84,448,409,28,-.785714285714286,12,136,70.7547169811321,78
-44,168,432,398,20,-.7,96,164,73.1707317073171,78
-12,160,467,491,60,.25,59,148,78.9473684210526,78
-26,72,454,466,40,.1,21,140,130.434782608696,78
181,72,446,481,20,-.05,35,196,78.9473684210526,78
60,156,27,53,48,0,1,112,130.434782608696,78
12,152,477,510,28,.142857142857143,55,180,63.0252100840336,78
-40,280,499,445,64,.125,104,176,66.9642857142857,78
-9,132,466,426,100,.23,67,168,94.3396226415094,78
-32,196,476,438,76,-.289473684210526,84,188,63.2911392405063,78
-52,120,443,426,108,-.111111111111111,63,176,93.167701863354,78
67,88,32,68,92,.0326086956521739,-74,64,151.515151515152,78
-29,244,484,429,136,-.0588235294117647,108,96,92.5925925925926,78
-37,128,438,402,116,.189655172413793,108,188,56.390977443609,78
-39,216,493,455,156,-.0512820512820513,51,152,72.8155339805825,78
-48,176,454,455,88,-.193181818181818,55,140,72.463768115942,78
-16,112,423,446,100,.06,23,128,67.2645739910314,78
-26,88,473,473,68,-.205882352941176,55,164,72.1153846153846,78
-13,120,472,479,104,-.0865384615384615,38,148,65.5021834061135,78
-25,140,440,427,40,.25,101,108,65.2173913043478,78
-17,120,434,401,40,-.8,10,140,63.0252100840336,78
-5,116,444,435,68,.279411764705882,-38,124,95.5414012738854,78
-63,152,485,432,52,1.28846153846154,77,144,70.4225352112676,78
-16,124,406,362,32,-2.25,71,144,202.702702702703,78
-9,140,496,519,52,-.0192307692307692,46,112,76.1421319796954,78
0,80,474,434,56,-.446428571428571,-39,116,67.5675675675676,78
-17,108,510,462,8,4.25,-37,100,130.434782608696,78
-11,100,470,453,104,.394230769230769,110,148,61.9834710743802,78
-14,108,410,405,104,.240384615384615,52,188,83.3333333333333,78
-39,80,43,71,120,.0833333333333333,-47,96,214.285714285714,78
104,92,20,56,144,-.0902777777777778,19,92,127.118644067797,78
80,240,40,100,104,.144230769230769,15,88,96.7741935483871,78
1,120,390,357,12,-1.91666666666667,-20,108,75.7575757575758,78
14,72,365,334,40,-.325,5,124,120,78
3,120,59,84,76,.171052631578947,4,100,85.7142857142857,78
158,124,78,110,64,-.03125,-14,132,116.279069767442,78
-12,92,448,456,68,.632352941176471,-5,248,79.3650793650794,78
33,120,469,487,60,-.0833333333333333,6,220,84.2696629213483,78
-81,164,487,434,36,-1.05555555555556,30,112,84.7457627118644,78
26,100,410,455,16,.1875,126,116,79.3650793650794,78
5,116,464,496,88,-.261363636363636,38,152,82.8729281767956,78
-2,104,381,406,16,1.125,-14,196,85.2272727272727,78
-29,164,415,376,108,.12962962962963,103,184,57.6923076923077,78
180,88,132,199,76,-.131578947368421,21,80,133.928571428571,78
38,136,385,369,20,-.5,-44,84,82.8729281767956,78
-8,92,384,400,40,.35,33,148,97.4025974025974,78
19,92,433,427,52,-1.21153846153846,45,108,74.6268656716418,78
-38,140,406,400,60,-.483333333333333,35,160,76.530612244898,78
-59,76,433,378,84,.142857142857143,91,192,88.7573964497041,78
0,116,339,297,60,-.166666666666667,98,216,65.5021834061135,78
-41,92,388,338,88,.215909090909091,72,136,65.2173913043478,78
-57,60,120,112,36,-.0555555555555555,0,188,202.702702702703,78
-39,88,398,350,112,.0803571428571429,101,188,89.2857142857143,78
-18,128,428,384,180,.183333333333333,94,132,78.9473684210526,78
-23,44,110,106,176,-.0511363636363636,-34,76,189.873417721519,78
89,148,57,85,56,.660714285714286,-25,112,108.695652173913,78
11,76,419,405,68,.161764705882353,64,200,74.2574257425743,78
42,92,395,386,68,.161764705882353,-44,208,70.4225352112676,78
1,136,422,457,16,.125,26,152,82.4175824175824,78
0,108,391,380,28,-1.57142857142857,34,172,76.1421319796954,78
-62,136,425,398,96,-.302083333333333,37,92,76.1421319796954,78
-28,144,410,443,24,.583333333333333,43,168,76.530612244898,78
30,112,376,384,68,.117647058823529,63,176,68.4931506849315,78
-46,248,364,377,124,.129032258064516,63,96,66.9642857142857,78
-21,72,465,474,56,-.410714285714286,39,116,77.720207253886,78
-29,232,497,409,8,1,-21,164,65.2173913043478,78
42,76,339,44,40,-.25,3,132,78.5340314136126,78
-34,72,353,58,40,.9,129,124,62.2406639004149,78
12,256,43,309,28,.392857142857143,135,188,74.6268656716418,78
-3,96,240,244,224,-.727678571428571,151,100,80.2139037433155,78
7,108,68,399,44,-.431818181818182,108,152,93.75,78
15,124,73,393,116,.25,92,156,89.2857142857143,78
23,116,325,24,44,-.340909090909091,88,152,80.2139037433155,78
-17,104,106,375,60,.483333333333333,-27,132,101.351351351351,78
17,72,68,363,116,.28448275862069,85,244,85.2272727272727,78
3,84,81,380,88,.306818181818182,118,180,94.3396226415094,78
4,68,4,363,108,.277777777777778,60,148,94.9367088607595,78
10,76,57,317,144,.25,24,116,92.5925925925926,78
18,80,72,334,60,.216666666666667,54,196,98.0392156862745,78
35,72,324,3,84,-.0595238095238095,43,112,80.6451612903226,78
30,80,79,363,116,.0517241379310345,51,156,95.5414012738854,78
-2,72,72,359,56,.267857142857143,69,196,89.8203592814371,78
-1,80,90,379,64,.453125,111,180,102.739726027397,78
8,132,57,408,128,.0625,55,120,96.1538461538462,78
4,108,438,106,28,.607142857142857,69,164,84.7457627118644,78
52,136,407,56,40,-1.025,94,104,81.5217391304348,78
10,84,51,366,76,.223684210526316,91,180,98.6842105263158,78
37,104,360,26,32,.8125,116,92,72.1153846153846,78
37,120,310,-29,68,-1.66176470588235,-16,92,72.1153846153846,78
25,120,47,325,20,-1.75,141,164,86.2068965517241,78
-6,120,88,327,92,.184782608695652,85,212,75,78
37,64,83,399,180,.0166666666666667,0,176,85.2272727272727,78
16,84,58,340,44,-.886363636363636,68,144,74.2574257425743,78
37,60,64,411,88,.0681818181818182,72,196,84.2696629213483,78
0,100,72,377,132,.151515151515152,73,192,86.7052023121387,78
14,112,87,424,100,.04,46,164,88.7573964497041,78
36,88,101,429,112,.0714285714285714,45,144,88.7573964497041,78
6,76,66,399,80,.1125,63,180,88.2352941176471,78
19,72,81,385,104,-.0865384615384615,88,180,79.7872340425532,78
33,84,335,38,40,.1,82,96,163.04347826087,78
9,104,65,381,120,.0666666666666667,74,236,81.0810810810811,78
26,128,64,326,72,.402777777777778,60,284,81.9672131147541,78
17,76,71,384,76,-.0394736842105263,68,180,81.0810810810811,78
15,64,84,404,80,.125,49,216,87.719298245614,78
-7,72,58,382,124,-.0564516129032258,52,156,80.6451612903226,78
8,60,77,380,108,.259259259259259,67,172,81.0810810810811,78
11,84,89,402,96,.208333333333333,80,180,85.2272727272727,78
32,76,53,359,180,.0722222222222222,49,88,78.125,78
15,60,73,403,68,.338235294117647,84,200,83.3333333333333,78
50,72,400,38,52,-.865384615384615,15,68,0,78
0,176,60,385,80,.2375,32,240,89.8203592814371,78
18,92,62,383,52,.442307692307692,108,176,100,78
21,76,363,39,40,-.5,-33,172,76.530612244898,78
-7,64,71,316,104,.278846153846154,78,176,81.0810810810811,78
24,80,74,373,72,.277777777777778,75,192,88.7573964497041,78
3,64,57,338,168,.232142857142857,82,160,73.8916256157635,78
12,100,386,101,48,-1.33333333333333,2,100,66.079295154185,78
21,116,344,11,36,-.361111111111111,70,108,74.2574257425743,78
6,72,60,352,92,.108695652173913,51,160,80.2139037433155,78
-1,204,63,364,76,-.460526315789474,77,200,75.7575757575758,78
21,72,59,371,68,.161764705882353,51,220,75,78
0,92,98,372,80,.2625,64,220,77.720207253886,78
4,88,100,410,104,.471153846153846,84,184,80.6451612903226,78
25,68,72,304,96,.125,57,200,0,78
21,76,360,91,32,.53125,64,148,56.8181818181818,78
22,68,77,365,112,.107142857142857,73,192,66.3716814159292,78
6,168,120,382,148,.297297297297297,59,164,71.7703349282297,78
-12,68,363,-48,284,-.454225352112676,31,76,93.75,78
13,80,66,400,80,.275,81,192,80.6451612903226,78
21,160,364,97,56,-1.32142857142857,-9,100,64.1025641025641,78
56,108,342,65,40,-1.2,68,112,85.2272727272727,78
39,112,320,53,40,.65,131,100,70.4225352112676,78
36,72,383,-1,44,.0454545454545455,-35,88,67.2645739910314,78
51,120,449,52,56,-.892857142857143,-15,116,64.9350649350649,78
-16,124,363,86,32,-.28125,-20,116,0,78
0,132,327,-13,80,-2.25,-19,96,68.8073394495413,78
77,84,61,369,116,.698275862068966,91,164,80.6451612903226,78
0,184,91,360,48,-.9375,111,180,0,78
8,112,372,52,40,.775,90,100,63.5593220338983,78
38,80,312,34,44,.522727272727273,-22,124,66.6666666666667,78
52,100,174,446,36,-.611111111111111,177,104,104.895104895105,78
76,72,372,-3,44,-1.13636363636364,4,112,67.5675675675676,78
32,68,343,75,36,.611111111111111,65,112,131.578947368421,78
44,92,358,56,36,.166666666666667,81,176,100.671140939597,78
-38,176,376,167,52,-1.05769230769231,-10,80,92.0245398773006,78
-10,88,80,380,72,.125,94,148,79.3650793650794,78
-25,52,400,59,164,-.884146341463415,111,136,102.040816326531,78
7,100,302,-4,36,.666666666666667,-3,144,73.5294117647059,78
39,76,390,85,36,1.05555555555556,108,120,82.8729281767956,78
-12,64,388,79,36,.861111111111111,83,104,71.7703349282297,78
24,88,412,26,136,-1.72058823529412,137,104,96.7741935483871,78
6,72,425,125,52,2.11538461538462,87,156,68.1818181818182,78
-27,116,395,92,128,-.40625,36,124,71.0900473933649,78
-39,100,342,10,36,.0833333333333333,1,84,85.2272727272727,78
12,64,296,39,116,.0172413793103448,63,140,79.7872340425532,78
23,112,40,363,100,-.04,50,196,78.5340314136126,78
10,72,74,340,96,-.0833333333333333,84,192,79.7872340425532,78
21,76,327,21,40,.275,96,92,69.4444444444444,78
4,108,342,57,36,.666666666666667,101,148,84.2696629213483,78
35,80,70,348,116,.21551724137931,96,144,85.7142857142857,78
9,76,64,372,96,.375,55,220,78.9473684210526,78
-12,136,58,337,88,.113636363636364,70,224,72.1153846153846,78
14,72,152,493,8,-5.375,75,228,73.8916256157635,78
15,116,438,79,24,.583333333333333,83,120,61.4754098360656,78
3,236,101,353,56,-.928571428571429,86,116,90.3614457831325,78
33,80,325,78,28,.892857142857143,96,80,81.9672131147541,78
14,80,11,325,192,.229166666666667,117,84,88.7573964497041,78
11,92,65,357,120,.116666666666667,54,140,65.7894736842105,78
30,120,332,36,60,-1.41666666666667,-17,112,61.9834710743802,78
23,88,207,252,64,-.390625,-86,180,107.913669064748,78
15,76,290,51,40,-.075,51,200,52.6315789473684,78
47,64,76,343,116,.189655172413793,36,172,84.7457627118644,78
14,80,60,357,76,.184210526315789,70,204,78.9473684210526,78
-2,80,71,382,136,.492647058823529,67,124,81.5217391304348,78
10,72,74,381,92,.271739130434783,79,192,82.4175824175824,78
-8,180,448,75,40,-.825,121,64,72.1153846153846,78
-5,100,323,24,36,-.472222222222222,97,140,72.463768115942,78
0,140,320,47,36,.777777777777778,-5,156,77.720207253886,78
27,96,94,322,108,.0462962962962963,87,180,72.1153846153846,78
17,72,33,278,96,.03125,56,108,86.2068965517241,78
22,84,59,292,72,-.138888888888889,72,196,90.9090909090909,78
24,64,50,320,80,.4375,91,204,79.7872340425532,78
-27,96,340,476,148,.236486486486486,119,164,98.0392156862745,78
-19,76,349,412,152,.256578947368421,122,168,102.040816326531,78
28,112,378,522,124,.129032258064516,95,192,70.4225352112676,78
-4,116,376,474,144,.3125,160,152,76.530612244898,78
-52,80,240,419,124,.524193548387097,86,176,82.4175824175824,78
-55,88,363,381,84,-.0952380952380952,192,136,93.167701863354,78
-22,84,414,566,108,.203703703703704,103,176,88.7573964497041,78
-31,76,278,443,104,.653846153846154,71,200,94.9367088607595,78
-47,120,309,460,96,.489583333333333,109,192,98.0392156862745,78
-44,108,419,544,72,.208333333333333,109,204,100,78
42,104,324,484,88,.454545454545455,107,212,102.040816326531,78
-44,88,384,492,80,.15,103,184,101.351351351351,78
29,64,324,453,84,-.0357142857142857,115,152,107.142857142857,78
-45,88,284,418,148,.554054054054054,114,128,109.489051094891,78
-42,60,334,498,72,-.125,102,192,98.0392156862745,78
10,64,285,453,72,.777777777777778,71,204,98.6842105263158,78
-45,88,329,488,64,.328125,164,196,93.167701863354,78
-59,76,485,602,60,.183333333333333,103,188,98.0392156862745,78
-11,104,292,438,44,.113636363636364,120,216,88.7573964497041,78
